,Unnamed: 0,Departamento,Municipio,Cultivo,pH agua:suelo 2.5:1.0,Materia orgánica (MO) %,capacidad de intercambio cationico (CICE) suma de bases cmol(+)/kg,Conductividad electrica (CE) relacion 2.5:1.0 dS/m
3353,3353,NARIÑO,SAN ANDRÉS DE TUMACO,Coco,4.68,20.3478420699281,12.3331501423188,1.7928612
3354,3354,NARIÑO,SAN ANDRÉS DE TUMACO,Coco,4.48,3.43246306316532,4.90577587813956,0.4739748
3355,3355,CUNDINAMARCA,FUNZA,Lechuga,5.6,13.0866644207694,10.265376506,1.2248312
3356,3356,CUNDINAMARCA,FUNZA,Lechuga,5.05,12.9810664185185,6.20108245162202,1.0800496
3357,3357,CUNDINAMARCA,FUNZA,Lechuga,5.81,16.0242088470216,34.9687679899999,12.6720888
3358,3358,CUNDINAMARCA,MOSQUERA,Lechuga,7.16,5.18922982788474,20.850224256,0.5949784
3359,3359,NORTE DE SANTANDER,SILOS,Caducifolios,5.37,1.86529271157818,3.35653426436824,0.179656
3360,3360,CUNDINAMARCA,CÁQUEZA,Papa de año,6.01,4.2196481708538,9.622794002,0.179656
3361,3361,CUNDINAMARCA,VIANÍ,Aguacate,5.7,4.31804630931486,9.26255661,0.113605999999999
3362,3362,CUNDINAMARCA,LA ESPERANZA,Caña/azucar,8.13,6.31480853369541,53.802445346,0.6900904
3363,3363,CESAR,VALLEDUPAR,Yuca,7.83,2.71007672958534,19.065762972,0.7429304
3364,3364,CAUCA,TIMBÍO,Pastos-Estrella,5.42,9.26008081374866,6.36662709809961,0.206075999999999
3365,3365,CAUCA,SILVIA,Pastos,4.92,18.5490539965705,3.64885949935339,0.6224552
3366,3366,ANTIOQUIA,NECOCLÍ,Cacao,5.36,1.24,4.682464352,0.1896956
3367,3367,CAUCA,PATÍA,Pastos,5.99,3.16126819374825,10.10644869,0.1764856
3368,3368,CAUCA,SOTARA,Pastos,5.48,13.5607994508759,5.89373434169167,0.2023772
3369,3369,CALDAS,RISARALDA,Plátano,5.58,5.57485747443338,6.04840856,0.2552172
3370,3370,CALDAS,RISARALDA,Plátano,5.1,4.14068860513469,5.93052164895543,0.2198144
3371,3371,CALDAS,RISARALDA,Plátano,5.39,3.34338794559236,13.6754518583682,0.2605012
3372,3372,CALDAS,RISARALDA,Plátano,5.8,2.93258364235257,8.413792186,0.2150588
3373,3373,CALDAS,RISARALDA,Plátano,5.14,3.92677867208675,7.87119440817925,0.227211999999999
3374,3374,CALDAS,RISARALDA,Plátano,6.15,3.5475746998654,15.12256625,0.2398936
3375,3375,CALDAS,RISARALDA,Plátano,5.52,3.20726344274367,21.80390056,0.2388368
3376,3376,CALDAS,RISARALDA,Plátano,5.37,3.57674423619012,22.3336748451047,0.191809199999999
3377,3377,CALDAS,RISARALDA,Plátano,4.88,3.8222545002565,5.72249049357234,0.226155199999999
3378,3378,CALDAS,RISARALDA,Plátano,6.38,3.78336178515688,12.9807429,0.29062
3379,3379,CALDAS,RISARALDA,Plátano,5.82,3.25587933661821,18.868579272,0.221928
3380,3380,CALDAS,RISARALDA,Plátano,5.36,3.33609556151118,17.4521941249354,0.1997352
3381,3381,PUTUMAYO,VALLE DEL GUAMUEZ,Pimienta,4.66,2.93258364235257,3.75372427085607,0.1331568
3382,3382,SANTANDER,SAN GIL,Frijol,4.62,2.50962536564414,4.53927699137336,0.2779384
3383,3383,SANTANDER,CURITÍ,Frijol,5.2,3.27532569416802,4.17925532853751,0.1780708
3384,3384,SANTANDER,CURITÍ,Frijol,5.61,2.33460814769583,4.77609735799999,0.4047544
3385,3385,SANTANDER,BARICHARA,Frijol,4.74,2.40023960442644,6.13784450373162,0.3365908
3386,3386,SANTANDER,VILLANUEVA,Frijol,6.96,2.08423629424199,20.328669448,0.3059436
3387,3387,PUTUMAYO,VALLE DEL GUAMUEZ,Pimienta,5.23,5.94433826787982,1.7219363102886,0.150594
3388,3388,PUTUMAYO,VALLE DEL GUAMUEZ,Pimienta,4.66,2.43913231952607,6.69947360389115,0.1352704
3389,3389,SANTANDER,SAN GIL,Frijol,4.92,2.58254920645594,3.61952521900511,0.3239092
3390,3390,SANTANDER,SAN GIL,Frijol,8.23,1.68558596447083,41.579562082,0.6425344
3391,3391,ARAUCA,TAME,Plátano,5.98,1.79740252038225,8.165183094,0.183883199999999
3392,3392,NORTE DE SANTANDER,ARBOLEDAS,Aguacate,5.23,4.75081807326006,3.32690452212957,0.203434
3393,3393,TOLIMA,CAJAMARCA,Aguacate,6.72,1.61266212365903,10.459233526,0.1210036
3394,3394,VALLE DEL CAUCA,GUADALAJARA DE BUGA,Pastos,5.8,3.96567138718637,3.38829674,0.0856007999999999
3395,3395,SANTANDER,BARICHARA,Frijol,4.58,3.14892437009424,6.39066218713469,0.4338164
3396,3396,SANTANDER,CURITÍ,Frijol,5.32,2.61414953747439,8.25931451385095,0.1273444
3397,3397,SANTANDER,CIMITARRA,Pastos,4.83,1.01468662900229,1.95251253865684,0.0671068
3398,3398,CUNDINAMARCA,CABRERA,Granadilla,5.28,2.30057702198365,5.86323484586094,0.113077599999999
3399,3399,CUNDINAMARCA,MOSQUERA,Lechuga,5.48,8.0917752241587,17.6410069435224,1.2095076
3400,3400,CUNDINAMARCA,SILVANIA,Tomate de arbol,5.5,1.77552536813871,3.595416144,0.0602376
3401,3401,CUNDINAMARCA,MOSQUERA,Lechuga,7.39,2.98849192030828,18.02500535,0.887712
3402,3402,CUNDINAMARCA,VIANÍ,Citricos-Limón,5.56,14.5042116262094,3.52559455,0.2066044
3403,3403,TOLIMA,CHAPARRAL,Caña/azucar,6.48,4.45912271001287,15.864187906,0.1405544
3404,3404,TOLIMA,CHAPARRAL,Pastos,5.85,2.60199556400575,25.396769522,0.1384408
3405,3405,TOLIMA,CHAPARRAL,Caña/azucar,6.24,3.77120781168824,19.92123765,0.1352704
3406,3406,HUILA,PITALITO,Café,4.98,4.51746178266231,7.48275952191062,0.3022448
3407,3407,ANTIOQUIA,SAN VICENTE FERRER,Aguacate,5.71,17.5718745296924,10.6454575599999,0.3001312
3408,3408,HUILA,PITALITO,Café,5.4,3.20726344274367,6.73399822180102,0.2372516
3409,3409,TOLIMA,HERVEO,Aguacate,5.59,4.93798926467701,2.913844948,0.11889
3410,3410,ATLÁNTICO,REPELÓN,Ají,8.37,1.52515351468487,33.11487818,1.394976
3411,3411,CESAR,LA PAZ,Pastos,6.19,0.769176364935905,5.44945962399999,0.3873172
3412,3412,SANTANDER,RIONEGRO,Cacao,4.77,3.12218562846324,6.18486587300537,0.202905599999999
3413,3413,CUNDINAMARCA,GRANADA,Uchuva,5.26,18.7921334659431,9.53572414713444,0.7286636
3414,3414,CUNDINAMARCA,GRANADA,Uchuva,5.0,13.2304752066967,4.60578187826888,0.3788628
3415,3415,CUNDINAMARCA,BOGOTÁ.  D.C.,Papa de año,5.15,15.5640381126742,8.70962952030857,1.2280016
3416,3416,CUNDINAMARCA,NEMOCÓN,Arveja,5.23,6.97360966504447,6.01625224370166,0.169616399999999
3417,3417,CUNDINAMARCA,VILLAPINZÓN,Zanahoria,5.82,15.0827407633163,13.37157745,0.6007908
3418,3418,META,CABUYARO,Arroz,4.98,1.52515351468487,6.79360336215978,0.104094799999999
3419,3419,PUTUMAYO,ORITO,Pimienta,4.54,4.4348147630756,10.6261557135631,0.349800799999999
3420,3420,PUTUMAYO,VALLE DEL GUAMUEZ,Pimienta,4.7,2.19605285015341,4.16065618907502,0.0708056
3421,3421,CASANARE,AGUAZUL,Piña,5.04,1.04142537063328,2.21290464790063,0.0348744
3422,3422,BOYACÁ,GARAGOA,Sábila,6.12,4.73380251040397,12.88711262,0.213473599999999
3423,3423,BOYACÁ,SANTA ROSA DE VITERBO,Mora,7.48,1.65383952363762,9.72191977,0.231439199999999
3424,3424,SANTANDER,BARICHARA,Aguacate,5.02,2.15674784469442,2.98679331497447,0.073976
3425,3425,PUTUMAYO,VALLE DEL GUAMUEZ,Pimienta,4.5,1.60039033009536,6.00942522660735,0.127872799999999
3426,3426,TOLIMA,RONCESVALLES,Pastos,5.69,11.8626354902107,4.042950154,0.2203428
3427,3427,PUTUMAYO,PUERTO ASÍS,Pimienta,5.94,4.68829601156,5.01580322999999,0.1511224
3428,3428,ATLÁNTICO,JUAN DE ACOSTA,Maracuyá,6.33,1.69514117319301,18.334322618,0.31704
3429,3429,VALLE DEL CAUCA,CAICEDONIA,Plátano,5.7,4.42590906144341,9.12311882,0.2731828
3430,3430,VALLE DEL CAUCA,CAICEDONIA,Plátano,5.69,4.7587517666839,9.090002472,0.2409504
3431,3431,VALLE DEL CAUCA,CAICEDONIA,Plátano,5.9,4.1465155497452,10.082887026,0.211888399999999
3432,3432,VALLE DEL CAUCA,CAICEDONIA,Plátano,5.71,4.01046305709215,8.382932606,0.214530399999999
3433,3433,VALLE DEL CAUCA,CAICEDONIA,Plátano,5.82,4.56925008048859,9.727896208,0.25099
3434,3434,VALLE DEL CAUCA,CAICEDONIA,Plátano,5.85,4.93610590889233,9.970739014,0.283750799999999
3435,3435,VALLE DEL CAUCA,CAICEDONIA,Plátano,5.57,4.38460741188802,8.299307292,0.2636716
3436,3436,VALLE DEL CAUCA,CAICEDONIA,Plátano,5.82,3.60230557913302,8.376670766,0.174372
3437,3437,VALLE DEL CAUCA,CAICEDONIA,Plátano,6.74,5.21549942059055,16.989348724,0.3202104
3438,3438,VALLE DEL CAUCA,CAICEDONIA,Plátano,5.7,4.11736144417669,8.642955164,0.221928
3439,3439,VALLE DEL CAUCA,CAICEDONIA,Plátano,6.1,2.83701030795964,7.339651382,0.174900399999999
3440,3440,VALLE DEL CAUCA,CAICEDONIA,Plátano,5.87,3.51484326242749,10.424113094,0.174372
3441,3441,CUNDINAMARCA,YACOPÍ,Cacao,5.35,2.33653149570022,7.05344087999999,0.1141344
3442,3442,VALLE DEL CAUCA,LA CUMBRE,Lulo,5.65,7.7106049554955,1.984209402,0.0644648
3443,3443,SANTANDER,EL CARMEN DE CHUCURÍ,Cacao,4.71,1.10234102663332,9.18907085739749,0.0824303999999999
3444,3444,VALLE DEL CAUCA,LA CUMBRE,Papaya,5.32,2.16889538868129,7.11027306699768,0.2811088
3445,3445,CUNDINAMARCA,SAN JUAN DE RIOSECO,Mango,5.28,1.58338376851373,7.40860687760039,0.0597092
3446,3446,CUNDINAMARCA,FUNZA,Pastos,5.48,18.8406463629455,15.7711026304972,1.69510719999999
3447,3447,CUNDINAMARCA,TOCANCIPÁ,Pastos-raigrás,6.18,4.81948948661829,13.79336693,0.475031599999999
3448,3448,CUNDINAMARCA,ZIPAQUIRÁ,Papa de año,5.59,15.557262403644,3.451856554,0.211888399999999
3449,3449,CUNDINAMARCA,COGUA,Pastos-raigrás,6.0,5.12560759508764,6.146178298,0.206075999999999
3450,3450,CUNDINAMARCA,SUBACHOQUE,Aromaticas-Laurel,5.66,15.4843771397227,3.203690464,0.1099072
3451,3451,ANTIOQUIA,MUTATÁ,Citricos-Limón,4.91,3.01436445016807,3.03143039230677,0.087186
3452,3452,CUNDINAMARCA,SUBACHOQUE,Aromaticas-Laurel,5.29,18.5212631364425,6.92515526414565,0.480315599999999
3453,3453,CUNDINAMARCA,SILVANIA,Guanabana,7.84,3.10911529326573,18.477627912,0.3867888
3454,3454,ANTIOQUIA,MUTATÁ,Plátano,4.94,3.20386613636339,4.09799602197524,0.148480399999999
3455,3455,CUNDINAMARCA,GACHANCIPÁ,Pastos-raigrás,5.08,3.33991862901643,12.0050344234222,0.122060399999999
3456,3456,SANTANDER,COROMORO,Aguacate,5.03,7.26357533677835,5.55294094411006,0.0760896
3457,3457,CUNDINAMARCA,MOSQUERA,Lechuga,5.28,5.06244036635587,11.919571070993,0.6483468
3458,3458,CASANARE,PORE,Pastos-brachiaria,5.24,1.80884703479498,8.15909712976508,0.183883199999999
3459,3459,CASANARE,PORE,Pastos-brachiaria,4.94,1.62633949399321,3.93540643270646,0.2050192
3460,3460,CASANARE,PORE,Pastos-brachiaria,5.45,2.01108512054828,10.688740009863,0.1357988
3461,3461,CASANARE,PORE,Pastos-brachiaria,4.66,1.41423613576414,3.70393671407901,0.1997352
3462,3462,CASANARE,PORE,Pastos-brachiaria,5.38,1.3254486834822,10.3777836371569,0.155878
3463,3463,CASANARE,PORE,Pastos-brachiaria,4.75,1.64360372082581,5.88482658188275,1.43090719999999
3464,3464,CASANARE,PORE,Pastos-brachiaria,5.34,0.891376694548283,2.99805289790208,0.1273444
3465,3465,CASANARE,PORE,Pastos-brachiaria,5.2,0.992495737424935,4.79904048907923,0.09247
3466,3466,CASANARE,PORE,Pastos-brachiaria,5.42,1.13554218832361,2.39292812888254,0.0760896
3467,3467,CASANARE,PORE,Pastos-brachiaria,5.12,1.15280641515621,2.63333153076529,0.0982823999999999
3468,3468,CASANARE,PORE,Pastos-brachiaria,4.88,1.55481626854387,3.61373511394159,0.1960364
3469,3469,CASANARE,PORE,Pastos-brachiaria,5.19,0.901241967024054,3.59822010602018,0.0840156
3470,3470,CASANARE,PORE,Pastos-brachiaria,5.39,1.13800850644255,3.60916143264719,0.1352704
3471,3471,CASANARE,PORE,Pastos-brachiaria,4.74,3.21464836259234,6.933883371,1.381766
3472,3472,CASANARE,PORE,Pastos-brachiaria,5.28,1.18980118694035,5.77746912698088,0.2161156
3473,3473,CASANARE,PORE,Pastos-brachiaria,4.81,1.32791500160114,2.48113594117672,0.3482156
3474,3474,CASANARE,PORE,Pastos-brachiaria,4.38,1.13800850644255,2.05799782898088,0.2103032
3475,3475,CASANARE,PORE,Pastos-brachiaria,5.2,1.36737609150423,4.40680175809877,0.112549199999999
3476,3476,CASANARE,PORE,Pastos-brachiaria,5.59,1.41670245388308,6.725126602,0.272126
3477,3477,CASANARE,PORE,Pastos-brachiaria,5.52,1.71266062815621,6.692944668,0.0702772
3478,3478,CASANARE,PORE,Pastos-brachiaria,5.26,1.23419491308132,3.23164499817693,0.2023772
3479,3479,CASANARE,PORE,Pastos-brachiaria,5.44,2.04314725609454,3.49150720870603,0.166445999999999
3480,3480,CASANARE,PORE,Pastos-brachiaria,5.15,3.19491781764079,5.14930714098045,0.2515184
3481,3481,CASANARE,PORE,Pastos-brachiaria,4.9,0.962899919997623,2.40443786300064,0.0697488
3482,3482,HUILA,TERUEL,Piña,5.38,2.73864896563639,6.63599189896155,0.0676352
3483,3483,CAUCA,CAJIBÍO,Café,5.03,25.1683817929115,6.41560967878505,0.605546399999999
3484,3484,TOLIMA,MURILLO,Pastos-raigrás,6.01,6.6,3.59999999999999,0.22457
3485,3485,BOLÍVAR,TURBACO,Citricos,7.8,3.86432588148423,33.74626825,0.5220592
3486,3486,BOLÍVAR,TURBACO,Cacao,5.55,3.58952871667163,5.69798537799999,0.1321
3487,3487,TOLIMA,SANTA ISABEL,Plátano,7.66,3.34146644026837,33.291387386,0.4919404
3488,3488,MAGDALENA,EL BANCO,Pastos,5.37,1.04675473604167,2.17145879898088,0.0892995999999999
3489,3489,CUNDINAMARCA,CHOACHÍ,Aguacate,5.61,3.9052174358963,7.92111409,0.159048399999999
3490,3490,CAUCA,CAJIBÍO,Pastos,5.18,24.931615253493,4.21836542586342,0.295375599999999
3491,3491,CAUCA,POPAYÁN,Frijol,5.34,8.57889027129279,2.1148928270788,0.0887712
3492,3492,CAUCA,POPAYÁN,Frijol,5.63,11.1463274331121,5.87959187799999,0.4581228
3493,3493,CALDAS,AGUADAS,Citricos,5.44,3.12092827407251,9.53603989943182,0.1305148
3494,3494,CASANARE,AGUAZUL,Maracuyá,4.92,1.34517922843374,3.01123642696155,0.0702772
3495,3495,CUNDINAMARCA,ANOLAIMA,Café,5.47,1.52275413299762,11.9310663823353,0.0602376
3496,3496,CUNDINAMARCA,ANOLAIMA,Pepino,5.95,2.22812111501524,10.769148384,0.0919415999999999
3497,3497,CUNDINAMARCA,SASAIMA,Aguacate,5.62,11.1463274331121,5.170415684,0.161162
3498,3498,CUNDINAMARCA,MOSQUERA,Palma de aceite,5.08,3.01241027683903,4.24714691739316,0.1173048
3499,3499,CUNDINAMARCA,MOSQUERA,Palma de aceite,5.11,2.52407928928837,4.27993377668756,0.0760896
3500,3500,CUNDINAMARCA,MOSQUERA,Palma de aceite,5.12,2.62766465028397,4.11945252709898,0.1019812
3501,3501,CUNDINAMARCA,MOSQUERA,Palma de aceite,4.78,3.19985045387868,5.82859979955034,0.188110399999999
3502,3502,BOYACÁ,QUÍPAMA,Aguacate,4.9,5.40720517033243,3.68361242237362,0.103566399999999
3503,3503,BOYACÁ,QUÍPAMA,Guanabana,5.01,3.9397458895615,3.01859264549108,0.0771464
3504,3504,CAQUETÁ,PUERTO RICO,Cacao,4.95,1.93462925886106,2.43491047856903,0.110435599999999
3505,3505,CAQUETÁ,PUERTO RICO,Cacao,5.05,1.8680386696496,2.62328174388275,0.1236456
3506,3506,CAQUETÁ,PUERTO RICO,Cacao,6.0,2.09740625471128,3.72833686,0.148480399999999
3507,3507,CAQUETÁ,PUERTO RICO,Cacao,6.14,2.03328198361877,4.335399492,0.145838399999999
3508,3508,CAQUETÁ,PUERTO RICO,Cacao,4.87,1.92969662262317,2.55064881447111,0.170144799999999
3509,3509,CAQUETÁ,PUERTO RICO,Cacao,4.74,1.88037026024432,2.4960448742946,0.208718
3510,3510,CAQUETÁ,PUERTO RICO,Cacao,5.61,2.21578952442053,3.194612282,0.170144799999999
3511,3511,CAQUETÁ,PUERTO RICO,Cacao,6.07,2.14673261709013,4.05232895,0.1669744
3512,3512,HUILA,NEIVA,Sacha Inchi,5.78,0.805055560385287,1.369664538,0.0998676
3513,3513,HUILA,NEIVA,Sacha Inchi,7.89,0.977697828711279,39.485288504,0.342403199999999
3514,3514,HUILA,NEIVA,Sacha Inchi,6.52,1.86063971529277,5.88390468,0.1970932
3515,3515,HUILA,NEIVA,Sacha Inchi,4.8,0.854381922764142,4.77012838102125,0.050198
3516,3516,CAQUETÁ,EL PAUJÍL,Pastos,5.84,1.70772799191832,4.30093556,0.2124168
3517,3517,CAQUETÁ,EL PAUJÍL,Pastos,5.1,0.930837784451367,4.32487929578569,0.0470275999999999
3518,3518,CAQUETÁ,EL PAUJÍL,Pastos,4.75,1.16267168763198,5.64245346141377,0.0491411999999999
3519,3519,CAQUETÁ,EL PAUJÍL,Pastos,5.36,0.980164146830222,5.06548684723684,0.0401584
3520,3520,CAQUETÁ,EL PAUJÍL,Pastos,4.95,1.35751081902846,4.38644593145243,0.0565387999999999
3521,3521,CAQUETÁ,EL PAUJÍL,Pastos,4.95,0.785325015433746,6.46425097231607,0.0512548
3522,3522,NARIÑO,PASTO,Arveja,6.04,3.62405717033683,9.673982428,0.246762799999999
3523,3523,CUNDINAMARCA,ANAPOIMA,Citricos,8.35,2.10233889094916,39.558010946,0.5199456
3524,3524,CUNDINAMARCA,SAN BERNARDO,Lulo,5.59,1.32791500160114,2.969181626,0.0570672
3525,3525,CUNDINAMARCA,LA PEÑA,Caña panelera/azucar,5.56,18.6425040501891,9.24420374,0.2943188
3526,3526,TOLIMA,VENADILLO,Gulupa,5.5,12.872750116372,5.335846332,0.3772776
3527,3527,CUNDINAMARCA,LA PEÑA,Caña panelera/azucar,7.62,6.91905817724433,43.905132506,0.5173036
3528,3528,CUNDINAMARCA,LA PEÑA,Caña panelera/azucar,7.92,5.71796125331921,53.02129183,0.768821999999999
3529,3529,PUTUMAYO,SIBUNDOY,Gulupa,5.38,6.38879978167164,2.05453127539231,0.206075999999999
3530,3530,ANTIOQUIA,TARAZÁ,Caucho,4.67,2.1927650030949,3.12487012977069,0.0755612
3531,3531,ANTIOQUIA,TARAZÁ,Caucho,5.15,2.83800244713469,2.03496444713394,0.055482
3532,3532,ANTIOQUIA,TARAZÁ,Caucho,4.67,2.0264922771308,3.3201500440225,0.06605
3533,3533,ANTIOQUIA,TARAZÁ,Caucho,4.78,1.87262796355208,3.2687962351468,0.0607659999999999
3534,3534,ANTIOQUIA,TARAZÁ,Caucho,4.97,2.78836879759317,2.69676230226466,0.0586524
3535,3535,ANTIOQUIA,TARAZÁ,Caucho,5.02,3.07376228245692,2.53610355876507,0.05284
3536,3536,ANTIOQUIA,TARAZÁ,Caucho,4.77,3.32193053016453,3.81287433127672,0.0829587999999999
3537,3537,ANTIOQUIA,TARAZÁ,Caucho,5.0,1.89992647079992,3.44748921039619,0.0586524
3538,3538,CUNDINAMARCA,MOSQUERA,Tomate,5.71,6.32620570326332,17.9519035479999,2.3186192
3539,3539,CUNDINAMARCA,MOSQUERA,Tomate,5.85,7.00618670198217,19.837665592,2.317034
3540,3540,CUNDINAMARCA,MOSQUERA,Tomate,5.34,15.1411418618376,13.1147455653793,2.01637439999999
3541,3541,CUNDINAMARCA,MOSQUERA,Tomate,5.8,12.4410713267788,12.160272358,0.816906399999999
3542,3542,NARIÑO,SAN ANDRÉS DE TUMACO,Palma de aceite,4.37,6.92781516935611,16.0985477996375,5.8583708
3543,3543,NARIÑO,SAN ANDRÉS DE TUMACO,Palma de aceite,5.63,5.0491815342095,6.293485508,0.2435924
3544,3544,NARIÑO,SAN ANDRÉS DE TUMACO,Palma de aceite,4.81,4.10862387539766,3.26641943601286,0.211888399999999
3545,3545,NARIÑO,SAN ANDRÉS DE TUMACO,Palma de aceite,5.88,3.66688439447811,13.496083702,0.4961676
3546,3546,NARIÑO,SAN ANDRÉS DE TUMACO,Palma de aceite,5.76,3.14573107429213,8.550384348,0.1632756
3547,3547,NARIÑO,SAN ANDRÉS DE TUMACO,Palma de aceite,6.0,4.31956688594912,9.131824818,0.4221916
3548,3548,NARIÑO,SAN ANDRÉS DE TUMACO,Palma de aceite,6.16,1.77336066446904,7.130124462,0.1310432
3549,3549,NARIÑO,SAN ANDRÉS DE TUMACO,Palma de aceite,5.19,2.98690339575925,3.19846485713394,0.1310432
3550,3550,NARIÑO,SAN ANDRÉS DE TUMACO,Palma de aceite,4.92,3.49812998603693,3.72659539663354,0.2356664
3551,3551,ANTIOQUIA,SAN VICENTE FERRER,Tomate,6.13,12.6704284213102,8.808353346,0.2393652
3552,3552,CUNDINAMARCA,VILLETA,Citricos-Naranjo,5.95,2.03641900703911,17.714007388,0.0824303999999999
3553,3553,CUNDINAMARCA,LA CALERA,Uchuva,7.21,5.67456551843268,18.10510318,0.3286648
3554,3554,CUNDINAMARCA,VILLETA,Citricos-Limón,6.81,4.04410013099368,26.419590052,0.293790399999999
3555,3555,SANTANDER,PUENTE NACIONAL,Guayaba,5.0,7.26780566871554,6.39302238802893,0.1791276
3556,3556,CUNDINAMARCA,VILLETA,Citricos-Limón,5.04,2.55012727979386,8.05389196479722,0.0639363999999999
3557,3557,ANTIOQUIA,MUTATÁ,Citricos-Limón,4.72,2.74618019548287,3.7011058108966,0.1970932
3558,3558,VALLE DEL CAUCA,ALCALÁ,Plátano,5.28,9.33008380716578,5.07984301313394,0.2890348
3559,3559,VALLE DEL CAUCA,ALCALÁ,Plátano,5.12,9.66511094157106,3.26094943376587,0.195508
3560,3560,VALLE DEL CAUCA,ALCALÁ,Plátano,4.94,8.82878394679641,3.6655357360225,0.204490799999999
3561,3561,VALLE DEL CAUCA,ALCALÁ,Plátano,5.08,9.15388435129338,4.36067299089017,0.2647284
3562,3562,VALLE DEL CAUCA,ALCALÁ,Plátano,5.59,8.60046915890541,6.463083608,0.245177599999999
3563,3563,VALLE DEL CAUCA,ALCALÁ,Plátano,5.36,9.91576087175574,6.73228710050683,0.401584
3564,3564,VALLE DEL CAUCA,ALCALÁ,Plátano,5.12,9.22585314312858,5.03384942239298,0.301188
3565,3565,VALLE DEL CAUCA,ALCALÁ,Plátano,5.23,9.11417743166016,4.66075425926386,0.3334204
3566,3566,VALLE DEL CAUCA,ALCALÁ,Plátano,5.34,8.59302411147418,5.60307016026145,0.278466799999999
3567,3567,VALLE DEL CAUCA,ALCALÁ,Plátano,5.23,8.96775816551267,5.63508034263675,0.2779384
3568,3568,VALLE DEL CAUCA,ALCALÁ,Plátano,5.12,9.65766589413983,4.37153379501687,0.2652568
3569,3569,VALLE DEL CAUCA,ALCALÁ,Plátano,5.25,9.29782193496379,3.83848056889017,0.2076612
3570,3570,QUINDIO,QUIMBAYA,Plátano,5.97,9.99517471102218,9.347649136,0.414265599999999
3571,3571,NARIÑO,PASTO,Papa de año,5.45,8.50616522477651,3.02705058313233,0.2869212
3572,3572,NARIÑO,PASTO,Papa de año,5.43,5.87061843412169,9.49642139863836,0.3508576
3573,3573,NARIÑO,PASTO,Papa de año,5.11,4.68564996250348,5.25942655763756,0.2737112
3574,3574,NARIÑO,PASTO,Papa de año,5.86,3.73482911015405,6.336057376,0.378334399999999
3575,3575,CUNDINAMARCA,FACATATIVÁ,Eucalipto,6.28,6.0581839957391,17.571255228,1.048874
3576,3576,MAGDALENA,SANTA MARTA,Yuca,6.04,1.55000924153219,8.949925594,0.2092464
3577,3577,MAGDALENA,SANTA MARTA,Yuca,6.16,1.57234438382587,7.854087256,0.187581999999999
3578,3578,MAGDALENA,SANTA MARTA,Berenjena,6.7,1.06856284097942,7.910617344,0.1321
3579,3579,ANTIOQUIA,MARINILLA,Aguacate,6.31,12.3081027796571,10.154308162,0.210831599999999
3580,3580,ANTIOQUIA,MARINILLA,Aguacate,5.85,13.7613264045833,6.698226864,0.200792
3581,3581,ANTIOQUIA,MARINILLA,Aguacate,6.26,15.4836140436741,15.915971882,0.256274
3582,3582,META,PUERTO GAITÁN,Caucho,4.94,3.44353297154126,2.52832142101366,0.1416112
3583,3583,VALLE DEL CAUCA,DAGUA,Sábila,5.13,4.6645207502627,6.27118097675703,0.1727868
3584,3584,CUNDINAMARCA,SUPATÁ,Tomate,4.9,14.9326805337632,3.95499174265283,0.145838399999999
3585,3585,TOLIMA,DOLORES,Aguacate,4.73,3.30704043530207,7.28832494042513,0.124173999999999
3586,3586,CUNDINAMARCA,MOSQUERA,Lechuga,6.22,5.06158994659488,16.533376072,1.1091116
3587,3587,SANTANDER,RIONEGRO,Cacao,5.82,2.50545699520649,10.858801912,0.0919415999999999
3588,3588,SANTANDER,RIONEGRO,Cacao,6.45,3.74629823374454,19.256233784,0.1622188
3589,3589,SANTANDER,RIONEGRO,Cacao,5.09,3.79593188328607,6.57632180838494,0.200792
3590,3590,SANTANDER,RIONEGRO,Cacao,5.49,2.09597938648893,6.90649999000643,0.0882428
3591,3591,SANTANDER,RIONEGRO,Cacao,5.92,1.82795767896471,5.379593518,0.1210036
3592,3592,SANTANDER,RIONEGRO,Cacao,5.1,2.24736201759058,3.9888938722727,0.0840156
3593,3593,SANTANDER,RIONEGRO,Cacao,5.01,2.130722941168,5.38100411001929,0.146895199999999
3594,3594,META,PUERTO GAITÁN,Palma de aceite,5.21,1.55993597144049,2.74515918539218,0.0412151999999999
3595,3595,META,PUERTO GAITÁN,Palma de aceite,4.91,1.45818698988037,3.3067880551468,0.0697488
3596,3596,META,PUERTO GAITÁN,Palma de aceite,5.33,1.59467952611956,3.14656789802089,0.0443856
3597,3597,META,PUERTO GAITÁN,Palma de aceite,4.89,1.78576907685442,3.2786882192719,0.087186
3598,3598,META,PUERTO GAITÁN,Palma de aceite,5.28,1.51278400437605,2.57157703939057,0.0354028
3599,3599,META,PUERTO GAITÁN,Palma de aceite,5.05,2.09597938648893,3.96427309915323,0.0549536
3600,3600,CÓRDOBA,CHINÚ,Pastos,6.34,1.20009201226446,8.35500487399999,0.09247
3601,3601,VALLE DEL CAUCA,GINEBRA,Forestal-Paulownia,8.25,0.718645611711698,14.51994863,0.2636716
3602,3602,CUNDINAMARCA,CHÍA,Arveja,7.0,2.76107029034533,16.682896986,1.0023748
3603,3603,CUNDINAMARCA,FUSAGASUGÁ,Arveja,5.16,16.3968731952381,5.77153348526225,0.5505928
